start	end	text
1893920	1895920	определить, как далеко от них вы
1895920	1897920	находитесь. Дело в том,
1897920	1899920	что наш
1899920	1901920	TTL,
1901920	1903920	стандартный TTL,
1903920	1905920	который формируется нашей операционной
1905920	1907920	системой, он
1907920	1909920	имеет значение 128.
1909920	1911920	Просто 128 единиц. Наверняка
1911920	1913920	он знаком многим из вас.
1913920	1915920	И на каждом из узлов,
1915920	1917920	через которые трафик будет
1917920	1919920	проходить, этот параметр
1919920	1921920	TTL будет уменьшаться на
1921920	1923920	единицу.
1923920	1925920	Соответственно, если
1925920	1927920	до необходимого
1927920	1929920	веб-ресурса доходит пакет
1929920	1931920	с TTL, например,
1931920	1933920	118, то веб-ресурс
1933920	1935920	может сделать вывод, что
1935920	1937920	трафик прошел через 10
1937920	1939920	узлов, либо
1939920	1941920	через 11 узлов, поскольку
1941920	1943920	ваш роутер добавит
1943920	1945920	к TTL единицу.
1945920	1947920	То есть он сделает так, что
1947920	1949920	ваш TTL будет не 128, а
1949920	1951920	129 и пошлет пакет уже со
1951920	1953920	129
1953920	1955920	единицами TTL.
1955920	1957920	Так что это небольшой такой лайфхак,
1957920	1959920	как можно приблизить себя
1959920	1961920	к необходимой
1961920	1963920	локации. Например,
1963920	1965920	кстати, в моем софте в антидетекте
1965920	1967920	недавно реализован был такой
1967920	1969920	функционал. Невероятно простой,
1969920	1971920	тупой, но тем не менее довольно действенный.
1971920	1973920	И вы теперь при использовании,
1973920	1975920	например, VPN
1975920	1977920	можете,
1977920	1979920	стандартный VPN вам даст примерно
1979920	1981920	13-14,
1981920	1983920	прошу прощения, 13-14 хопов
1983920	1985920	того же самого браузерликса.
1985920	1987920	А вы можете уменьшить его до,
1987920	1989920	условно говоря, одного даже.
1989920	1991920	Но это больше лабораторные тесты, я не
1991920	1993920	рекомендую менять меньше, чем на 7
1993920	1995920	хопов. Но таким образом
1995920	1997920	вы сможете приблизиться к
1997920	1999920	необходимому веб-ресурсу, если, например,
1999920	2001920	он находится, условно говоря, в США,
2001920	2003920	а вы находитесь во Вьетнаме.
2003920	2005920	Итак,
2005920	2007920	возвращаемся к нашему
2007920	2009920	трейсроуту. Если касаемо
2009920	2011920	такого подобия
2011920	2013920	трейсроута
2013920	2015920	в браузере, я только что
2015920	2017920	рассказал, что вам необходимо сделать,
2017920	2019920	просто изменить свой TTL в настройках
2019920	2021920	операционной системы и таким образом
2021920	2023920	приблизиться к необходимому клиенту,
2023920	2025920	то
2025920	2027920	процедура трейсроут, которая выполняется
2027920	2029920	через средства
2029920	2031920	Windows и может быть выполнена любым
2031920	2033920	программным обеспечением, лечится
2033920	2035920	очень просто, отключается
2035920	2037920	ICMP трафик.
2037920	2039920	Это делается в свойствах Firewall
2039920	2041920	и уделять этому внимание
2041920	2043920	особо здесь не нужно, поскольку нужно
2043920	2045920	просто заблокировать один протокол
2045920	2047920	и после этого трейсроут
2047920	2049920	будет невозможен.
2049920	2051920	Это, кстати, довольно частая политика,
2051920	2053920	в ней нет ничего аномального,
2053920	2055920	частая политика различного рода
2055920	2057920	Firewall, которая идет по умолчанию,
2057920	2059920	поскольку данная процедура, она
2059920	2061920	фактически для обычного
2061920	2063920	рядового пользователя является
2063920	2065920	бесполезной. Поэтому
2065920	2067920	подводим небольшой итог.
2067920	2069920	Трейсроут локальный
2069920	2071920	может выполнить только локальное
2071920	2073920	программное обеспечение и лечится
2073920	2075920	это с помощью правил Firewall.
2075920	2077920	Ну а
2077920	2079920	Web Traceroute, если можно его так назвать,
2079920	2081920	аналог, можно изменить
2081920	2083920	благодаря изменению параметра
2083920	2085920	TTL в вашей операционной системе
2085920	2087920	и работает как на системах под управлением
2087920	2089920	Windows, так и на системах под
2089920	2091920	управлением Linux или Mac OS.
2091920	2093920	Элементарно
2093920	2095920	просто, но тем не менее невероятно
2095920	2097920	действенно, потому что если
2097920	2099920	между вами и вашим замечательным
2099920	2101920	адресом и искомым
2101920	2103920	веб-ресурсом будет
2103920	2105920	находиться 13-14 хопов,
2105920	2107920	ну ни на какого американца
2107920	2109920	вы похожи не будете.
2109920	2111920	Ну вот как ни старайтесь.
2111920	2113920	Идем дальше. Следующий метод.
2113920	2115920	Надеюсь, вам интересно.
2115920	2117920	Следующий метод у нас
2117920	2119920	DNS. Здесь, я думаю,
2119920	2121920	все уже все знают,
2121920	2123920	но я постараюсь вас чем-нибудь
2123920	2125920	удивить все-таки. Итак,
2125920	2127920	каким образом можно определить,
2127920	2129920	что мы используем DNS
2129920	2131920	и как мы используем, точнее,
2131920	2133920	определить нашу геолокацию.
2133920	2135920	Ну, безусловно, понятно,
2135920	2137920	DNS-сервер имеет свой
2137920	2139920	IP-адрес и
2139920	2141920	по аналогии с
2141920	2143920	геолокацией на основе IP-адреса
2143920	2145920	из пункта номер один, мы можем провести
2145920	2147920	запрос,
2147920	2149920	где этот IP-адрес находится
2149920	2151920	с базой MaxMind и понять, что мы,
2151920	2153920	например,
2153920	2155920	если мы заявляем, что мы используем,
2155920	2157920	что мы находимся в США по нашему
2157920	2159920	основному IP-адресу, но наш DNS находится,
2159920	2161920	например, во Вьетнаме,
2161920	2163920	то, соответственно, вряд ли такое возможно
2163920	2165920	в реальности. Но, помимо этого,
2165920	2167920	есть еще несколько интересных
2167920	2169920	методик. Методика первая.
2169920	2171920	Так называемый
2171920	2173920	DNS-суффикс.
2173920	2175920	Он отсутствует здесь на слайде,
2175920	2177920	поэтому вам необходимо просто
2177920	2179920	воспринять информацию на слух.
2179920	2181920	Очень часто
2181920	2183920	интернет-провайдеры
2183920	2185920	добавляют определенный суффикс
2185920	2187920	к DNS-запросам.
2187920	2189920	И этот суффикс
2189920	2191920	сохраняется вашей операционной
2191920	2193920	системой и не меняется,
2193920	2195920	даже если вы используете
2195920	2197920	VPN.
2197920	2199920	Простой пример.
2199920	2201920	Наш замечательный во время проживания
2201920	2203920	в Нидерландах у меня
2203920	2205920	провайдер был так называемый
2205920	2207920	Ziggo.
2207920	2209920	И этот провайдер Ziggo
2209920	2211920	оставил свой DNS-суффикс
2211920	2213920	на моем ПК
2213920	2215920	и таким образом у меня, я долго
2215920	2217920	думал, а какого черта у меня
2217920	2219920	веб-ресурсы открываются на пидерландском?
2219920	2221920	А оказывается, это у меня
2221920	2223920	великолепнейший DNS-суффикс,
2223920	2225920	который меня автоматически сообщал
2225920	2227920	другому DNS-серверу, к которому я
2227920	2229920	обращался, что я обращаюсь
2229920	2231920	из Нидерландов.
2231920	2233920	Ну, это так, немного утрировал
2233920	2235920	и, скажем так,
2235920	2237920	обобщил, но суть является такой.
2237920	2239920	Поэтому рекомендую в настройках
2239920	2241920	просто взять, ввести
2241920	2243920	в командной строке команду
2243920	2245920	ipconfig
2245920	2247920	и увидеть, соответственно,
2247920	2249920	есть ли у вас DNS-суффикс или его нет.
2249920	2251920	Он будет отдельным пунктом выделен.
2251920	2253920	Данный DNS-суффикс всегда
2253920	2255920	будет добавляться к
2255920	2257920	DNS-запросам, которые вы будете
2257920	2259920	отправлять.
2259920	2261920	Но, помимо этого, есть еще
2261920	2263920	несколько интересных моментов.
2263920	2265920	Есть момент такого, так называемого
2265920	2267920	eDNS-клиента.
2267920	2269920	О нем некоторые
2269920	2271920	люди делали
2271920	2273920	целые расследования, как
2273920	2275920	eDNS важен и так далее.
2275920	2277920	По факту я вам скажу, по своей практике
2277920	2279920	я почему-то не уделяю ему
2279920	2281920	особого внимания, потому что у меня
2281920	2283920	ни разу не получалось найти
2283920	2285920	хотя бы одного
2285920	2287920	клиента, где это нормально работало.
2287920	2289920	Но, тем не менее, о нем просто
2289920	2291920	обязан напомнить, как вскользь.
2291920	2293920	Чем же еще
2293920	2295920	нас может порадовать наш DNS?
2295920	2297920	Дело в том, что
2297920	2299920	в зависимости от того,
2299920	2301920	как установлен наш браузер,
2301920	2303920	то есть, например, вы установили браузер
2303920	2305920	в одной стране, точнее,
2305920	2307920	в вашей родной стране, например, во Вьетнаме,
2307920	2309920	затем вы внесли себе
2309920	2311920	прокси или же VPN
2311920	2313920	в США, то ваши
2313920	2315920	DNS-запросы могут все равно
2315920	2317920	идти через вьетнамские
2317920	2319920	DNS. Почему?
2319920	2321920	Дело в том, что в самих браузерах есть
2321920	2323920	по умолчанию список
2323920	2325920	из DNS-серверов, к которым они
2325920	2327920	обращаются. То есть за
2327920	2329920	хардкоденные сервера.
2329920	2331920	В частности, очень это любит делать
2331920	2333920	Google. Поэтому одна из
2333920	2335920	простейших методик, которая
2335920	2337920	позволяет деанонимизировать
2337920	2339920	пользователя и показать его
2339920	2341920	реальный DNS.
2341920	2343920	Но также для локального
2343920	2345920	программного обеспечения есть
2345920	2347920	возможность использовать еще один
2347920	2349920	дополнительный параметр.
2349920	2351920	Это так называемый
2351920	2353920	DNS-кэш.
2353920	2355920	DNS-кэш, который находится на
2355920	2357920	вашем компьютере и история
2357920	2359920	ваших DNS, которая может быть использована
2359920	2361920	локальным программным обеспечением
2361920	2363920	для того, чтобы понять, где вы
2363920	2365920	находитесь. В частности, также
2365920	2367920	это может являться еще и
2367920	2369920	источником утечки информации
2369920	2371920	о том, как вы изменяли свое
2371920	2373920	местоположение. Приведу пример.
2373920	2375920	Вы создали,
2375920	2377920	например,
2377920	2379920	у вас ноутбук.
2379920	2381920	Отдельный ноутбук, который
2381920	2383920	подключен, например, к какому-нибудь
2383920	2385920	мощному роутеру, на котором
2385920	2387920	установлен VPN. Вроде бы
2387920	2389920	все классно, вроде бы все хорошо.
2389920	2391920	Но если в какой-то момент
2391920	2393920	на вашем
2393920	2395920	роутере
2395920	2397920	кексик или VPN пропал,
2397920	2399920	что может происходить?
2399920	2401920	У вас, если не настроены
2401920	2403920	правила фильтрации или
2403920	2405920	не настроен тот же самый
2405920	2407920	kill switch, то ваш ноутбук
2407920	2409920	он все равно пойдет в сеть.
2409920	2411920	Несмотря на то, что вы не будете серфить
2411920	2413920	на нем или что-нибудь делать,
2413920	2415920	все равно операционная система будет в сеть ломиться.
2415920	2417920	И, соответственно,
2417920	2419920	в логах операционной
2419920	2421920	системы
2421920	2423920	будет упоминание о том, что
2423920	2425920	в такой-то такой-то момент
2425920	2427920	DNS адрес
2427920	2429920	переприсвоен на новый.
2429920	2431920	И, соответственно,
2431920	2433920	затем, подняв эти логи,
2433920	2435920	есть возможность определить
2435920	2437920	с помощью локального программного обеспечения,
2437920	2439920	что имела место
2439920	2441920	быть смена
2441920	2443920	DNS. И только
2443920	2445920	человек, который знает, что эти логи нужно
2445920	2447920	либо отключить, либо почистить,
2447920	2449920	сможет обойти такой
2449920	2451920	примитивнейший, но тем не менее
2451920	2453920	довольно действенный детект, потому что
2453920	2455920	о нем просто мало кто знает.
2455920	2457920	Но, тем не менее, операционная система хранит
2457920	2459920	в себе много различных секретов,
2459920	2461920	на которые я рекомендую
2461920	2463920	обратить ваше внимание и постараюсь
2463920	2465920	рассказать вам о них максимально.
2465920	2467920	Вывод по поводу DNS.
2467920	2469920	Изменение геолокации
2469920	2471920	с помощью DNS лечится
2471920	2473920	элементарно просто.
2473920	2475920	Вы можете сменить ваш DNS,
2475920	2477920	но если будете менять его, меняйте его
2477920	2479920	хотя бы правильно. Каким образом
2479920	2481920	можно это сделать? Либо
2481920	2483920	на удачу,
2483920	2485920	что, конечно же, исключено, потому что
2485920	2487920	проще в лотерею выиграть, наверное.
2487920	2489920	Вы можете вбить IP-адрес
2489920	2491920	вашего,
2491920	2493920	какой-нибудь IP
2493920	2495920	из подсети вашего проксика.
2495920	2497920	Либо же, если вы используете VPN,
2497920	2499920	соответственно, вам, скорее всего,
2499920	2501920	VPN-провайдер даст уже
2501920	2503920	DNS. Но есть еще
2503920	2505920	один вариант, которым я рекомендую
2505920	2507920	воспользоваться. На сервисе
2507920	2509920	DetectExpert вы можете
2509920	2511920	внести свой IP-адрес
2511920	2513920	и затем получить
2513920	2515920	для него DNS.
2515920	2517920	При этом это все абсолютно бесплатно.
2517920	2519920	Так что можете использовать.
2519920	2521920	Но это для веб-ресурсов.
2521920	2523920	А если же вы работаете с локальным
2523920	2525920	программным обеспечением, то вам необходимо
2525920	2527920	сделать то же самое, но плюс
2527920	2529920	все-таки рекомендую также еще
2529920	2531920	и очистить журналы,
2531920	2533920	и очистить полностью
2533920	2535920	весь DNS-кэш.
2535920	2537920	Благо для этого есть командная строка,
2537920	2539920	которая позволяет это сделать всего лишь
2539920	2541920	парой команд.
2541920	2543920	Ну а мы продолжаем. И это был только лишь
2543920	2545920	третий метод.
2545920	2547920	Четвертый метод уже более сложный,
2547920	2549920	более технологичный,
2549920	2551920	и он построен чисто на
2551920	2553920	физическом взаимодействии.
2553920	2555920	В данном случае это
2555920	2557920	GPS-модуль. Что такое
2557920	2559920	GPS-модуль, я думаю, вы все прекрасно знаете,
2559920	2561920	поскольку пользуетесь
2561920	2563920	современной техникой, современными
2563920	2565920	телефонами, но также
2565920	2567920	наверняка вы знаете,
2567920	2569920	что во многих ПК
2569920	2571920	также присутствует GPS-модуль,
2571920	2573920	который принимает
2573920	2575920	сигналы со спутника
2575920	2577920	и, соответственно, показывает
2577920	2579920	вашу геолокацию.
2579920	2581920	Вот это очень серьезная и очень
2581920	2583920	сложная вещь. Объясню почему.
2583920	2585920	Потому что,
2585920	2587920	если у вас такой модуль физически есть
2587920	2589920	в вашем ПК,
2589920	2591920	обмануть его крайне сложно.
2591920	2593920	Действительно крайне сложно.
2593920	2595920	Для тех, кто...
2595920	2597920	Давайте приведем пример.
2597920	2599920	Геолокация на
2599920	2601920	iPhone, условно говоря.
2601920	2603920	Сложно подменить.
2603920	2605920	Возможно, да.
2605920	2607920	С помощью специализированного
2607920	2609920	программного обеспечения,
2609920	2611920	если перевести, например,
2611920	2613920	приложение в
2613920	2615920	режим разработчик.
2615920	2617920	Но для стандартных ПК,
2617920	2619920	для ПК на Windows или Linux
2619920	2621920	такого программного обеспечения
2621920	2623920	лично я, например, не встречал.
2623920	2625920	Если вы встречали, напишите
2625920	2627920	в комментариях к данному видео.
2627920	2629920	Какие же есть варианты?
2629920	2631920	Вариантов есть всего-навсего два.
2631920	2633920	Первый вариант
2633920	2635920	просто-напросто отключить данное устройство.
2635920	2637920	В этом, в принципе, особой
2637920	2639920	аномалии нет.
2639920	2641920	Но, конечно же, это не очень желательно.
2641920	2643920	Поскольку GPS-модуль
2643920	2645920	и его наличие,
2645920	2647920	если он у вас есть в системе,
2647920	2649920	скрыть не получится.
2649920	2651920	Даже если вы устройство отключите,
2651920	2653920	все равно оно будет видно.
2653920	2655920	Поэтому мы переходим к технике номер два.
2655920	2657920	Если вам необходимо именно изменить
2657920	2659920	геолокацию с помощью GPS,
2659920	2661920	например, ваш софт
2661920	2663920	требует наличие GPS-модуля,
2663920	2665920	то в таком случае
2665920	2667920	вы можете воспользоваться
2667920	2669920	антидетектом от Vector T13,
2669920	2671920	поскольку
2671920	2673920	в моем софте я реализовал
2673920	2675920	полностью независимое устройство,
2675920	2677920	которое эмулирует
2677920	2679920	GPS-сигналы.
2679920	2681920	Плюс ко всему
2681920	2683920	в последнем обновлении
2683920	2685920	добавлена более точная
2685920	2687920	геопозиция.
2687920	2689920	То есть вместо четырех знаков
2689920	2691920	после запятой у нас теперь семь знаков,
2691920	2693920	которые позволяют вычислить
2693920	2695920	геолокацию вплоть до одного метра.
2695920	2697920	А также добавлены небольшие
2697920	2699920	смещения геолокации,
2699920	2701920	которые позволяют
2701920	2703920	полностью эмулировать
2703920	2705920	реальные данные со спутника.
2705920	2707920	Поскольку нужно понимать,
2707920	2709920	что данные со спутника
2709920	2711920	все равно могут варьироваться.
2711920	2713920	И раньше у нас не было этого функционала.
2713920	2715920	Геопозиция была статична
2715920	2717920	все время на протяжении всей жизни
2717920	2719920	виртуальной машины.
2719920	2721920	Но сейчас она получает небольшой люфт,
2721920	2723920	небольшое смещение
2723920	2725920	в рамках
2725920	2727920	нескольких метров,
2727920	2729920	что полностью эмулирует
2729920	2731920	реальное устройство.
2731920	2733920	Повторюсь,
2733920	2735920	на обычных ПК
2735920	2737920	каких-либо методик подменить
2737920	2739920	сигналы на физическом чипе
2739920	2741920	к сожалению я на текущий момент
2741920	2743920	не знаю.
2743920	2745920	Поэтому выбора два.
2745920	2747920	Либо же использовать устройство
2747920	2749920	без GPS модуля,
2749920	2751920	например T13,
2751920	2753920	где можно подменить геолокацию
2753920	2755920	без каких-либо проблем.
2755920	2757920	Кстати, в частности,
2757920	2759920	сервис Windows Maps
2759920	2761920	как раз основывается
2761920	2763920	на этой геолокации.
2763920	2765920	И все веб-ресурсы
2765920	2767920	могут использовать
2767920	2769920	данные с вашего GPS модуля
2769920	2771920	при получении доступа
2771920	2773920	к Geolocation API.
2773920	2775920	Проверку вы можете произвести
2775920	2777920	опять же на веб-ресурсе
2777920	2779920	BrowserLeaks
2779920	2781920	геопозиция, как вариант.
2781920	2783920	Ну, идем дальше.
2783920	2785920	Следующий метод.
2785920	2787920	Стараюсь сегодня не очень много времени
2787920	2789920	уделять
2789920	2791920	таким глубоким
2791920	2793920	материям, поскольку
2793920	2795920	прошлый вебинар у нас затянулся
2795920	2797920	аж на три часа.
2797920	2799920	В этом вебинаре я хочу,
2799920	2801920	чтобы вы максимум уложились
2801920	2803920	в два часа и не утомлять вас
2803920	2805920	этим прекрасным субботним вечером.
2805920	2807920	Метод геолокации номер пять.
2807920	2809920	Геолокация с помощью
2809920	2811920	истории Windows Update.
2811920	2813920	Данный метод
2813920	2815920	доступен только для
2815920	2817920	операционной системы Windows.
2817920	2819920	И он позволяет
2819920	2821920	определить, где и когда
2821920	2823920	обновлялся ваш
2825920	2827920	ваша копия
2827920	2829920	операционной системы Windows.
2829920	2831920	Дело в том, что
2831920	2833920	Windows автоматически проверяет
2833920	2835920	вашу геолокацию
2835920	2837920	и он хочет
2837920	2839920	загрузить
2839920	2841920	обновление максимально быстро
2841920	2843920	на ваш ПК.
2843920	2845920	Соответственно, он будет проверять,
2845920	2847920	к каким серверам ему подключиться.
2847920	2849920	И, условно говоря,
2849920	2851920	в журналах он
2851920	2853920	очень может наследить.
2853920	2855920	Даже не может, а он всегда наследит.
2855920	2857920	Поэтому будет известно,
2857920	2859920	откуда было скачано
2859920	2861920	какое обновление.
2861920	2863920	Поскольку у Microsoft есть
2863920	2865920	мало того, что региональные сервера,
2865920	2867920	но также Microsoft
2867920	2869920	хорошо сотрудничает с системой
2869920	2871920	под названием Akamai.
2871920	2873920	Системой, которую мы будем
2873920	2875920	также сегодня разбирать немного позже.
2875920	2877920	Но благодаря их сотрудничеству
2877920	2879920	в операционной системе
2879920	2881920	Windows сохраняются логи,
2881920	2883920	откуда какое
2883920	2885920	обновление было загружено.
2885920	2887920	И, соответственно, локальное
2887920	2889920	программное обеспечение может получить
2889920	2891920	доступ к данным
2891920	2893920	журналам и определить
2893920	2895920	откуда, когда
2895920	2897920	загружалось данное обновление.
2897920	2899920	И в данном случае уже будет
2899920	2901920	очень сложно доказать,
2901920	2903920	что, например,
2903920	2905920	вы, как житель США, по какой-то причине
2905920	2907920	решили загрузить
2907920	2909920	себе
2909920	2911920	обновление на ваш десктопный ПК
2911920	2913920	из
2913920	2915920	того же самого Вьетнама или из
2915920	2917920	Северной Кореи, условно.
2917920	2919920	Поэтому небольшой такой детект,
2919920	2921920	который является невероятно простым,
2921920	2923920	но поскольку о нем
2923920	2925920	мало кто знает,
2925920	2927920	этот детект очень
2927920	2929920	часто может быть причиной того,
2929920	2931920	что, например, ваше
2931920	2933920	экзаменационное программное обеспечение
2933920	2935920	будет отказывать
2935920	2937920	вам в
2937920	2939920	предоставлении услуг.
2939920	2941920	Поскольку экзаменационные программы,
2941920	2943920	такие как, например, тот же самый
2943920	2945920	Respondus Lockdown Browser,
2945920	2947920	либо же Proctorio
2947920	2949920	Safe Exam Browser,
2949920	2951920	они
2951920	2953920	пользуются
2953920	2955920	системами логирования Windows
2955920	2957920	чтобы определить косвенными методами
2957920	2959920	вашу геолокацию.
2959920	2961920	И чтобы не было такого, что,
2961920	2963920	условно говоря, вы уехали
2963920	2965920	в другую страну по непонятной причине
2965920	2967920	сдавать экзамен.
2967920	2969920	Так что обратите внимание на это.
2969920	2971920	Для веб-ресурсов данный метод
2971920	2973920	недоступен, но он доступен
2973920	2975920	для локального программного обеспечения.
2975920	2977920	И почистить,
2977920	2979920	точнее изменить
2979920	2981920	данную геолокацию
2981920	2983920	очень просто.
2983920	2985920	Вы можете либо отредактировать логи и вбить
2985920	2987920	те сервера Windows,
2987920	2989920	которые вам необходимы,
2989920	2991920	те сервера Microsoft, прошу прощения,
2991920	2993920	либо же просто очистить эти логи,
2993920	2995920	что также не будет являться
2995920	2997920	критическим детектом
2997920	2999920	и позволит вам обойти
2999920	3001920	ту или иную систему,
3001920	3003920	которая использует логирование
3003920	3005920	как методику геолокации.
3005920	3007920	Следующая тема.
3007920	3009920	Следующая тема
3009920	3011920	вообще интересная.
3011920	3013920	Это система под названием MDNS.
3013920	3015920	Наверняка
3015920	3017920	многие из вас,
3017920	3019920	когда смотрят YouTube,
3019920	3021920	видят картинку Chromecast,
3021920	3023920	точнее такую небольшую иконку.
3023920	3025920	И эта небольшая иконка
3025920	3027920	позволяет транслировать то,
3027920	3029920	что вы смотрите на вашем телефоне
3029920	3031920	либо же на вашем ПК,
3031920	3033920	на телевизор
3033920	3035920	либо же на какие-либо другие устройства.
3035920	3037920	Данная система
3037920	3039920	имеет в своей основе
3039920	3041920	технологию под названием
3041920	3043920	MDNS.
3043920	3045920	Для всех нас она
3045920	3047920	доступна следующим образом.
3047920	3049920	По-простому скажу.
3049920	3051920	Веб-ресурс может отсканировать
3051920	3053920	нашу локальную сеть и определить
3053920	3055920	сколько у нас устройств.
3055920	3057920	Мы об этом уже говорили и показывали
3057920	3059920	в разделе браузерного фингерпринтинга.
3059920	3061920	Но помимо того,
3061920	3063920	что веб-ресурс может увидеть
3063920	3065920	только локальные IP-адреса,
3065920	3067920	если сканирование будет выполнено
3067920	3069920	изнутри сети,
3069920	3071920	то есть, например,
3071920	3073920	локальным программным обеспечением,
3073920	3075920	он позволяет получить
3075920	3077920	внешний IP-адрес устройства.
3077920	3079920	А теперь перевожу все это
3079920	3081920	на человекочитабельный язык.
3081920	3083920	Дело в том, что
3083920	3085920	если вы, подключившись
3085920	3087920	к своему родному Wi-Fi,
3087920	3089920	используете VPN,
3089920	3091920	на котором вы хотите сказать,
3091920	3093920	что вы чистокровный американец,
3093920	3095920	но ваш телевизор,
3095920	3097920	находящийся в соседней комнате
3097920	3099920	Smart TV
3099920	3101920	подключен к этому же роутеру,
3101920	3103920	например, тот же самый VPN или Proxy
3103920	3105920	не использует, а использует
3105920	3107920	стандартное подключение к сети,
3107920	3109920	то благодаря технологии mDNS
3109920	3111920	локальное программное обеспечение,
3111920	3113920	запущенное на ПК,
3113920	3115920	на котором применены средства анонимизации,
3115920	3117920	может определить внешний IP-адрес
3117920	3119920	устройства, на котором такие методы
3119920	3121920	не применены. Иными словами,
3121920	3123920	локальное ПО
3123920	3125920	обойдет ваш VPN
3125920	3127920	и Proxy, если спросят
3127920	3129920	IP-адрес у телевизора.
3129920	3131920	Это так, по-простому.
3131920	3133920	Механика довольно сложная реализация
3133920	3135920	этого всего, но сложная в плане
3135920	3137920	понимания устройства сети.
3137920	3139920	А по факту реализовать это
3139920	3141920	пара пустяков. Так что
3141920	3143920	о таком методе вам необходимо знать
3143920	3145920	и
3145920	3147920	если, повторюсь,
3147920	3149920	веб-ресурсы могут выполнить
3149920	3151920	mDNS сканирование
3151920	3153920	только лишь
3153920	3155920	внутренних IP-адресов,
3155920	3157920	то есть они увидят, сколько у вас
3157920	3159920	устройств в вашей сети. Любой
3159920	3161920	веб-ресурс может это сделать.
3161920	3163920	И тест, на всякий случай,
3163920	3165920	я не помню, писал на прошлом
3165920	3167920	вебинаре или нет.
3169920	3171920	Сейчас отправлю
3171920	3173920	в чат.
3173920	3175920	Вот, можете, в принципе, на данном
3175920	3177920	веб-ресурсе это все проверить.
3177920	3179920	Ну, вообще, фактически это не является
3179920	3181920	какой-то высшей материей.
3181920	3183920	Можете зайти на GitHub и можно
3183920	3185920	найти, в принципе, большое количество
3185920	3187920	такого рода тестов.
3187920	3189920	Так вот, если веб-ресурс может
3189920	3191920	лишь определить внутренние
3191920	3193920	IP-адреса и составить, условно говоря,
3193920	3195920	ваш фингерпринтинг такого плана,
3195920	3197920	то локальное программное обеспечение
3197920	3199920	может определить уже реальные
3199920	3201920	IP-адреса внешние.
3201920	3203920	Поэтому рекомендуется,
3203920	3205920	конечно же, сделать следующее.
3205920	3207920	Есть два варианта.
3207920	3209920	Первый вариант довольно простой.
3209920	3211920	Вы можете
3211920	3213920	просто отключить службу
3213920	3215920	mDNS.
3215920	3217920	Отключается данная служба
3217920	3219920	в стойках файрволла.
3219920	3221920	В любой операционной системе
3221920	3223920	вы можете зайти и прямо найти
3223920	3225920	в файрволле правила mDNS.
3225920	3227920	Они так и называются.
3227920	3229920	Вот, это вариант номер один.
3229920	3231920	Вариант номер два.
3231920	3233920	Самый предпочтительный
3233920	3235920	изолировать работу от вашей реальной жизни.
3235920	3237920	Вот это самый лучший вариант,
3237920	3239920	который вы можете только себе представить.
3239920	3241920	Хотя интересно, если заходить
3241920	3243920	в тонкие материи,
3243920	3245920	к чему лучше отнесется веб-ресурс?
3245920	3247920	Если в вашей сети найдет еще
3247920	3249920	один человек,
3249920	3251920	или же, если в вашей сети
3251920	3253920	не найдет ни одного.
3253920	3255920	Но это так.
3255920	3257920	Почва для размышлений
3257920	3259920	и, можно сказать так, домашняя работа.
3259920	3261920	А сейчас мы переходим
3261920	3263920	к методу номер семь.
3263920	3265920	И после него сделаем
3265920	3267920	буквально 5-7 минутный перерывчик.
3267920	3269920	Выпьем чаю, покурим
3269920	3271920	и вернемся, поскольку у нас
3271920	3273920	еще будет очень много информации.
3273920	3275920	Итак, метод номер семь.
3275920	3277920	Метод номер семь
3277920	3279920	— это любимый Akamai.
3279920	3281920	Для тех, кто не совсем знаком
3281920	3283920	с данной системой, хотелось бы
3283920	3285920	рассказать, что Akamai — это самый
3285920	3287920	большой контент-провайдер в мире.
3287920	3289920	Иными словами, CDN-сеть.
3289920	3291920	Content Delivery Network.
3291920	3293920	Более 200 000 серверов
3293920	3295920	по всему миру.
3295920	3297920	Когда вы смотрите Netflix,
3297920	3299920	когда вы загружаете игрушечку
3299920	3301920	со Steam, когда вы
3301920	3303920	загружаете обновления Windows,
3303920	3305920	вы используете
3305920	3307920	сервера Akamai. Практически
3307920	3309920	во всех 100% случаев, наверное,
3309920	3311920	вы используете сервера Akamai.
3311920	3313920	И в данном случае
3313920	3315920	Akamai может,
3315920	3317920	помимо того, что повелевать
3317920	3319920	всем миром контента, если, условно говоря,
3319920	3321920	с Akamai что-то случится,
3321920	3323920	то будет очень большая проблема
3323920	3325920	во всем интернете, но у Akamai
3325920	3327920	также имеется еще и несколько
3327920	3329920	дополнительных интересных возможностей.
3329920	3331920	Возможности эти связаны
3331920	3333920	с тем, что Akamai очень
3333920	3335920	много денег
3335920	3337920	вкладывает в создание
3337920	3339920	своей антифрауд-системы.
3339920	3341920	В частности, они сделали великолепнейший
3341920	3343920	продукт, один из самых
3343920	3345920	сильных, но по масштабам
3345920	3347920	самый большой, наверное. По силе и по
3347920	3349920	ноу-хау я бы еще подумал.
3349920	3351920	Они сделали свой
3351920	3353920	Bot Guard. Великолепнейший
3353920	3355920	продукт, в частности,
3355920	3357920	про него я уже рассказывал
3357920	3359920	на предыдущих вебинарах, поэтому повторяться
3359920	3361920	не буду. Для тех, кого интересует,
3361920	3363920	более 1,3
3363920	3365920	миллионов веб-ресурсов подключены
3365920	3367920	к Akamai. И, в частности, одним из
3367920	3369920	простых детектов бота является
