start	end	text
1633180	1635180	И технология VPN
1635180	1637180	не будет никаким образом
1637180	1639180	их модифицировать.
1639180	1641180	А значит, что вы являетесь
1641180	1643180	уязвимым перед
1643180	1645180	стеком M1D
1645180	1647180	и
1647180	1649180	также перед стеком
1649180	1651180	M1D1.
1651180	1653180	Вот такая
1653180	1655180	вот у вас происходит идентификация
1655180	1657180	при использовании
1657180	1659180	VPN.
1659180	1661180	Здесь нужно отметить,
1661180	1663180	конечно же, что
1663180	1665180	убить эту идентификацию довольно просто.
1665180	1667180	Можно, например,
1667180	1669180	взять и в свойствах браузера
1669180	1671180	отключить Quick Protocol.
1671180	1673180	Да, это не очень элегантно.
1673180	1675180	Как это делается?
1675180	1677180	У нас на последней версии Chrome, давайте посмотрим.
1677180	1679180	Вот он Experimental Quick Protocol.
1679180	1681180	Мы ставим ему
1681180	1683180	значение Disabled и после этого
1683180	1685180	у нас один из наших детектов,
1685180	1687180	а именно детект M1D1
1687180	1689180	пропадает.
1689180	1691180	И у нас остается менее
1691180	1693180	эффективный, но тем не менее все равно
1693180	1695180	остается детект M1D.
1697180	1699180	Просто запоминаем. Что же будет,
1699180	1701180	когда мы будем использовать
1701180	1703180	SOCKS5 сервер?
1703180	1705180	Когда мы будем использовать SOCKS5 сервер,
1705180	1707180	то интересующий нас
1707180	1709180	целевой веб-ресурс получит
1709180	1711180	уже данные не нашего компьютера,
1711180	1713180	а он получит данные SOCKS5.
1713180	1715180	То есть в данном случае
1715180	1717180	будет уже проходить определенного
1717180	1719180	рода подмена.
1719180	1721180	И в этом кроется довольно-таки большая проблема.
1721180	1723180	Объясню почему.
1723180	1725180	Потому что если
1725180	1727180	в случае использования
1727180	1729180	VPN мы путем
1729180	1731180	манипуляции на компьютере пользователя
1731180	1733180	можем изменить
1733180	1735180	последующий отпечаток,
1735180	1737180	переданный на VPN и соответственно
1737180	1739180	на интересующий веб-ресурс,
1739180	1741180	то для того, чтобы изменить
1741180	1743180	отпечаток, который будет передан
1743180	1745180	следующий SOCKS5,
1745180	1747180	нам необходимо быть владельцем
1747180	1749180	этого SOCKS5 сервера.
1749180	1751180	Но поскольку мы таковым не являемся,
1751180	1753180	то в данном случае всегда
1753180	1755180	целевой веб-ресурс
1755180	1757180	получит информацию
1757180	1759180	о нашем
1759180	1761180	SOCKS5 сервере.
1761180	1763180	И если это
1763180	1765180	какой-нибудь публичный прокси,
1765180	1767180	прокси-сервер,
1767180	1769180	то вряд ли хозяева этого сервера
1769180	1771180	будут заморачиваться тем,
1771180	1773180	чтобы подменять на каждом из
1773180	1775180	созданных серверов свои данные.
1775180	1777180	А это значит что?
1777180	1779180	А это значит то, что у нас при работе
1779180	1781180	всегда будет
1781180	1783180	один и тот же отпечаток
1783180	1785180	в рамках
1785180	1787180	использования одного прокси-сервера,
1787180	1789180	прокси-сервиса.
1789180	1791180	А если используется какая-нибудь
1791180	1793180	очень публичная технология,
1793180	1795180	скажем так,
1795180	1797180	которую можно скачать с GitHub,
1797180	1799180	то такой
1799180	1801180	отпечаток, он будет
1801180	1803180	скажем так,
1803180	1805180	характерен для абсолютно
1805180	1807180	всех SOCKS-серверов,
1807180	1809180	хоть от одного сервиса,
1809180	1811180	хоть от другого, хоть от третьего.
1811180	1813180	И будет всегда идентифицировать
1813180	1815180	пользователя как пользователя
1815180	1817180	SOCKS-сервера. Почему? Потому что
1817180	1819180	этот
1819180	1821180	отпечаток будет
1821180	1823180	построен у нас на базе
1823180	1825180	TCP-протокола, мы знаем это уже,
1825180	1827180	поскольку SOCKS5
1827180	1829180	очень часто не поддерживает
1829180	1831180	UDP-протокол. А значит,
1831180	1833180	будет идентификация операционной
1833180	1835180	системы с помощью проекта
1835180	1837180	Zardext, и
1837180	1839180	дальше наступает еще немного
1839180	1841180	магии. Возможно ли
1841180	1843180	идентификация здесь далее
1843180	1845180	с помощью проекта M1D,
1845180	1847180	стека M1D или стека
1847180	1849180	M1D1?
1849180	1851180	Как вы думаете? Давайте подумаем.
1851180	1853180	Если
1853180	1855180	веб-ресурс использует
1855180	1857180	какой-то
1857180	1859180	из
1859180	1861180	этих технологий, соответственно,
1861180	1863180	у нас есть три протокола.
1863180	1865180	Протокол TCP будет
1865180	1867180	работать с SOCKS5-сервером? Будет.
1867180	1869180	Протокол UDP будет?
1869180	1871180	Нет. Значит,
1871180	1873180	M1D и M1D1
1873180	1875180	уже работать не могут.
1875180	1877180	Будет ли
1877180	1879180	работать протокол QUIC?
1879180	1881180	Тоже не будет, потому что QUIC
1881180	1883180	основан на UDP-протоколе и работать
1883180	1885180	тоже не будет. Соответственно,
1885180	1887180	у нас из всех наших
1887180	1889180	протоколов остается всего-навсего один
1889180	1891180	протокол TCP.
1891180	1893180	И, в частности, остальные протоколы
1893180	1895180	будут заблокированы.
1895180	1897180	Такое поведение
1897180	1899180	не характерно для
1899180	1901180	реального пользователя,
1901180	1903180	а значит, это приведет нас
1903180	1905180	к чему?
1907180	1909180	К детекту прокси с вероятностью
1909180	1911180	100%.
1913180	1915180	Вот эффективность проекта
1915180	1917180	M1D и M1D1.
1919180	1921180	Соответственно, идем дальше.
1921180	1923180	Несмотря на то, что данные проекты
1923180	1925180	все равно являются
1925180	1927180	немного еще экспериментальными,
1927180	1929180	но многие антифрод-системы,
1929180	1931180	в частности банки и
1931180	1933180	по непонятному
1933180	1935180	стечению обстоятельств
1935180	1937180	некоторые магазины,
1937180	1939180	которые занимаются продажей игрового
1939180	1941180	вооружения, то есть для онлайн-игр,
1941180	1943180	они используют
1943180	1945180	данные технологии для
1945180	1947180	определения использования прокси.
1947180	1949180	Каким образом можно
1949180	1951180	в данной ситуации выжить?
1951180	1953180	Это будущее.
1953180	1955180	То есть, если сейчас мы можем сказать,
1955180	1957180	что, например, у меня там нормально
1957180	1959180	все проходит с каким-нибудь сайтом,
1959180	1961180	например, типа PayPal,
1961180	1963180	у меня все хорошо, все работает
1963180	1965180	и мне эти отпечатки не нужны.
1965180	1967180	Ну, конечно, вы понимаете, что
1967180	1969180	если мы посмотрим
1969180	1971180	10 лет назад,
1971180	1973180	хватало всего-навсего
1973180	1975180	одного плагина для браузера
1975180	1977180	Firefox для того, чтобы можно было
1977180	1979180	работать с PayPal.
1979180	1981180	Сейчас, к сожалению, это невозможно.
1981180	1983180	Я не зря упомянул PayPal, потому что
1983180	1985180	PayPal официально на своем веб-ресурсе
1985180	1987180	показывает, что они используют
1987180	1989180	антифрод-систему Threat Matrix.
1989180	1991180	Давайте, если сейчас быстро
1991180	1993180	получится...
1999180	2001180	Может быть, нам...
2003180	2005180	Ну, вот.
2005180	2007180	Нам даже ИИ сообщает,
2007180	2009180	что PayPal использует систему
2009180	2011180	Threat Matrix.
2011180	2013180	А значит, это что?
2013180	2015180	Threat Matrix является невероятно гибкой системой,
2015180	2017180	поэтому то, что PayPal сейчас может
2017180	2019180	не полностью включать данный механизм,
2019180	2021180	абсолютно не означает того,
2021180	2023180	что они, например,
2023180	2025180	не включат его через месяц
2025180	2027180	или, может быть, через день.
2027180	2029180	Может быть, даже когда я записываю сейчас этот урок,
2029180	2031180	они уже его включили.
2031180	2033180	Кто знает.
2033180	2035180	Но, тем не менее, я прошу вас обратить внимание,
2035180	2037180	поскольку именно Threat Matrix,
2037180	2039180	как я говорил ранее, является пионером
2039180	2041180	данной схеме,
2041180	2043180	а именно в стеке протоколов
2043180	2045180	M1D
2045180	2047180	и M1D1,
2047180	2049180	которые позволяют идентифицировать
2049180	2051180	прокси с вероятностью 100%
2051180	2053180	и 95%,
2053180	2055180	даже чуть больше,
2055180	2057180	идентифицировать самого пользователя.
2057180	2059180	Но как нам в данной
2059180	2061180	ситуации быть?
2061180	2063180	То есть мы разобрались, как работают
2063180	2065180	при передаче сетевого отпечатка
2065180	2067180	такие ресурсы, как SOX5
2067180	2069180	и VPN. Мы понимаем, что SOX5
2069180	2071180	фактически в ближайшее время
2071180	2073180	просто перестанет
2073180	2075180	существовать как таковой.
2075180	2077180	Ну, либо же появятся,
2077180	2079180	не стоит об этом даже так
2079180	2081180	плохо думать, возможно, появятся
2081180	2083180	какие-то проекты на GitHub,
2083180	2085180	которые позволят, во-первых, изменять
2085180	2087180	сами
2087180	2089180	константы передачи трафика,
2089180	2091180	также, возможно, добавится
2091180	2093180	и нормальная поддержка, работа
2093180	2095180	с Quick Protocol и с протоколом UDP.
2095180	2097180	Но, как минимум,
2097180	2099180	в данном случае есть еще одна проблема,
2099180	2101180	это проксификация, но не будем сейчас
2101180	2103180	уходить в этот темный лес.
2103180	2105180	Каким образом можно изменить
2105180	2107180	данные отпечатки?
2107180	2109180	К сожалению,
2109180	2111180	что касается Quick Protocol,
2111180	2113180	вы фактически поменять
2113180	2115180	ничего не сможете.
2115180	2117180	То есть то, как он будет передаваться,
2117180	2119180	зависит от вашего браузера
2119180	2121180	и от вашего UDP протокола.
2121180	2123180	А UDP протокол, в частности,
2123180	2125180	и параметры
2125180	2127180	передачи данных,
2127180	2129180	зависит ровно от тех же ресурсов,
2129180	2131180	от которых зависит и передача
2131180	2133180	TCP протокола.
2133180	2135180	А что это за ресурсы,
2135180	2137180	как я вам уже показывал ранее?
2137180	2139180	Это у нас наша сетевая карта.
2139180	2141180	Ну, это,
2141180	2143180	в частности, частично это сетевая
2143180	2145180	карта и частично
2145180	2147180	это параметры передачи
2147180	2149180	трафика вашей операционной
2149180	2151180	системы.
2151180	2153180	В операционной системе Windows
2153180	2155180	есть несколько различных
2155180	2157180	механизмов, которые управляют
2157180	2159180	трафиком. И, в частности,
2159180	2161180	ваша сама операционная система может
2161180	2163180	настроиться на те или иные параметры,
2163180	2165180	которые вам
2165180	2167180	передаются вашим
2167180	2169180	провайдерам, например.
2169180	2171180	И, в частности,
2171180	2173180	это и трафик менеджер,
2173180	2175180	и трафик инспектор,
2175180	2177180	и множество-множество других компонентов,
2177180	2179180	которые, просто запомните, что они
2179180	2181180	существуют. Захотите,
2181180	2183180	спросите у официальной справки
2183180	2185180	Microsoft в интернете.
2185180	2187180	Как можно изменить это?
2187180	2189180	Если вы используете
2189180	2191180	какое-либо специфическое программное обеспечение,
2191180	2193180	как, например, мой антидетект,
2193180	2195180	например, там
2195180	2197180	эта система подмены, она уже встроена,
2197180	2199180	она уже есть. Если вы
2199180	2201180	используете браузерные
2201180	2203180	антидетекты, то там
2203180	2205180	реализовать такого рода систему
2205180	2207180	подмены крайне сложно. Я на текущий
2207180	2209180	момент не знаю ни одного проекта, который мог
2209180	2211180	бы это
2211180	2213180	реализовать все в полном стеке.
2213180	2215180	Да, конечно, подменить, отпечатать
2215180	2217180	например, вот здесь,
2217180	2219180	не совсем это отпечаток, и вместо
2219180	2221180	например Linux показать
2221180	2223180	Windows. Такой проект я
2223180	2225180	встречал. Такой, по крайней мере,
2225180	2227180	один браузерный антидетект я встречал.
2227180	2229180	Но как он работает с
2229180	2231180	UDP протоколом, конечно же, мы не знаем
2231180	2233180	и работает ли он вообще. Дело в том,
2233180	2235180	что браузерные антидетекты в большинстве
2235180	2237180	своем, они используют встроенную систему
2237180	2239180	проксификации из браузера
2239180	2241180	Chrome. Система проксификации
2241180	2243180	браузера Chrome не поддерживает
2243180	2245180	работу с UDP. Сделать это
2245180	2247180	самому, ну, довольно сложно. Поэтому
2247180	2249180	что же делать, если вы
2249180	2251180	хотите использовать браузерный антидетект,
2251180	2253180	но не хотите
2255180	2257180	и не хотите переходить на какой-то другой,
2257180	2259180	но хотите подменять вот этот сетевой отпечаток.
2259180	2261180	Я вам сейчас покажу
2261180	2263180	абсолютно идиотский
2263180	2265180	вариант, но тем не менее этот идиотский
2265180	2267180	вариант до сих пор работает.
2267180	2269180	Есть замечательная утилита
2269180	2271180	под названием TCP
2271180	2273180	optimizer. Вот вы видите ее
2273180	2275180	и официальный сайт, на котором вы можете ее скачать.
2275180	2277180	С помощью данной
2277180	2279180	утилиты вы можете изменить как
2279180	2281180	параметры передачи трафика
2281180	2283180	вашей сетевой карты,
2283180	2285180	так и параметры передачи трафика
2285180	2287180	вашей операционной системы.
2287180	2289180	И благодаря этому
2289180	2291180	есть возможность изменить
2291180	2293180	отпечаток TCP,
2293180	2295180	есть возможность изменить
2295180	2297180	отпечаток UDP, а
2297180	2299180	соответственно в нашей с вами схеме
2299180	2301180	в таком случае будет изменен
2301180	2303180	при использовании VPN, будет изменен
2303180	2305180	и отпечаток M1D, и
2305180	2307180	отпечаток M1D1.
2307180	2309180	Что является великолепным
2309180	2311180	вариантом.
2311180	2313180	В частности я почему рекомендую
2313180	2315180	например вот эту утилиту. Я не настаиваю,
2315180	2317180	то есть если вам не хочется ее использовать,
2317180	2319180	вы можете ее не использовать.
2319180	2321180	Но данная утилита чем хороша?
2321180	2323180	Она проста в использовании
2323180	2325180	и каждый человек может ее
2325180	2327180	установить себе. Есть еще
2327180	2329180	варианты подобные
2329180	2331180	на GitHub,
2331180	2333180	но работа с ними может
2333180	2335180	у некоторых пользователей вызывать
2335180	2337180	определенного рода сложности.
2337180	2339180	Поэтому для начала я бы
2339180	2341180	рекомендовал вам поиграться
2341180	2343180	с данной утилитой.
2343180	2345180	И после того как вы уже научитесь
2345180	2347180	работать с ней, поймете как
2347180	2349180	с каким веб-ресурсом
2349180	2351180	она работает, например.
2351180	2353180	Но после этого вы можете перейти уже
2353180	2355180	к более серьезным решениям.
2355180	2357180	По факту можно
2357180	2359180	изменить очень
2359180	2361180	многое и
2361180	2363180	быть независимым от
2363180	2365180	каких-либо других программных
2365180	2367180	продуктов, потому что по факту
2367180	2369180	можно часть изменить через
2369180	2371180	командную строку, часть изменить через
2371180	2373180	реестр и работать
2373180	2375180	с вашим любимым
2375180	2377180	браузерным антидетектом.
2377180	2379180	Фактически
2379180	2381180	на этом можно было бы закончить
2381180	2383180	наш сегодняшний урок.
2383180	2385180	Но есть еще один
2385180	2387180	подводный камень, о котором
2387180	2389180	некоторые пользователи
2389180	2391180	либо не знают, либо забывают.
2391180	2393180	Давайте посмотрим
2393180	2395180	на нашу схему еще раз.
2395180	2397180	А теперь
2397180	2399180	опустимся немного ниже.
2399180	2401180	Сценарий
2401180	2403180	номер два.
2403180	2405180	Что добавилось в этом сценарии?
2405180	2407180	Правильно.
2407180	2409180	Добавилась малинка, а именно
2409180	2411180	Raspberry Pi.
2411180	2413180	Raspberry Pi
2413180	2415180	этот уникальный
2415180	2417180	микрокомпьютер
2417180	2419180	очень часто используется
2419180	2421180	пользователями в качестве средства
2421180	2423180	проксификации.
2423180	2425180	Это удобно, можно сразу же
2425180	2427180	накатить на него
2427180	2429180	прокси или необходимый
2429180	2431180	нам сокс и не бояться
2431180	2433180	утечек, потому что многие пользователи
2433180	2435180	почему-то боятся утечек как раз.
2435180	2437180	Так вот, здесь кроется одна очень важная
2437180	2439180	деталь. Дело в том, что
2439180	2441180	если вы будете использовать
2441180	2443180	Raspberry Pi,
2443180	2445180	он имеет свои параметры передачи
2445180	2447180	трафика.
2447180	2449180	И поскольку он будет являться
2449180	2451180	управляющим ресурсом,
2451180	2453180	то есть ресурсом, который будет управлять
2453180	2455180	им сетью NAT,
2455180	2457180	то
2457180	2459180	далее будут переданы
2459180	2461180	непосредственно
2461180	2463180	его параметры
2463180	2465180	передачи трафика.
2465180	2467180	А значит, что при использовании
2467180	2469180	например, того же самого VPN,
2469180	2471180	какие бы манипуляции
2471180	2473180	вы не проводили на своем компьютере,
2473180	2475180	вот манипуляции
2475180	2477180	с этим программным обеспечением
2477180	2479180	либо с его аналогами,
2479180	2481180	вы не сможете ничего сделать,
2481180	2483180	вы не сможете никаким образом изменить
2483180	2485180	параметры передачи трафика,
2485180	2487180	потому что он будет перезаписан
2487180	2489180	благодаря использованию
2489180	2491180	Raspberry Pi,
2491180	2493180	которая будет диктовать свои параметры
2493180	2495180	передачи трафика.
2495180	2497180	Поэтому я рекомендую обратить на это внимание
2497180	2499180	и
2499180	2501180	если вы используете какую-либо
2501180	2503180	специфическую прошивку,
2503180	2505180	вы будете использовать ее в операционной
2505180	2507180	системе Linux.
2507180	2509180	Изменить параметры передачи трафика
2509180	2511180	в операционной системе Linux
2511180	2513180	очень просто.
2513180	2515180	И по факту вы можете сделать следующее.
2515180	2517180	Вы можете самостоятельно
2517180	2519180	для себя написать небольшой bash скрипт,
2519180	2521180	который при запуске
2521180	2523180	будет рандомизировать
2523180	2525180	максимально параметры передачи трафика
2525180	2527180	и маскироваться под
2527180	2529180	интересующую нас операционную
2529180	2531180	систему Windows,
2531180	2533180	поскольку, повторюсь еще раз,
2533180	2535180	на малинке вы будете использовать Linux
2535180	2537180	и это не очень хорошо.
2537180	2539180	Так что рекомендую обратить на это внимание.
2539180	2541180	Так что рекомендую обратить на это внимание.
2541180	2545180	Вот этот сложный
2545180	2547180	на первый взгляд стек протоколов
2547180	2549180	TCP, UDP и Quick
2549180	2551180	является сейчас одной
2551180	2553180	из самых ведущих технологий,
2553180	2555180	которая используется
2555180	2557180	для определения бот трафика,
2557180	2559180	для определения прокси.
2559180	2561180	И я рекомендую вам данное видео
2561180	2563180	просмотреть несколько раз
2563180	2565180	для того, чтобы вникнуть и понимать
2565180	2567180	с каким веб-ресурсом вы работаете.
2567180	2569180	Ну и в частности,
2569180	2599160	Давайте также еще про вот этот замечательный инструмент, с помощью которого вы сможете отследить, использует ли интересующий вас веб-ресурс UDP, использует ли он, например, тот же самый Quick Protocol, а также, если вы зайдете еще и на вкладку DNS, вы можете найти еще много интересного и определить даже, когда данный веб-ресурс использует систему определения вашего DNS.
2599180	2604560	Реального вашего DNS, как мы учили с вами в предыдущих уроках.
2605020	2607600	Спасибо за внимание, с вами был Вектор Т13.
